city,date,Temperature,DewPoint,Humidity,WindSpeed,Pressure,Precipitation,intervention
Atlanta,8/28/20,79.2,72.9,81.6,7.2,28.9,0,4
Atlanta,8/29/20,80.5,71.9,75.7,11.4,28.8,0.12,4
Atlanta,8/30/20,78.2,71.9,82.4,7.3,28.8,0,4
Atlanta,8/31/20,78.3,72.1,82.2,3.3,28.8,2.71,4
Atlanta,9/1/20,80.5,72.8,77.6,4.1,28.9,0,4
Atlanta,9/2/20,80.5,72,77.1,7,28.9,0.13,4
Atlanta,9/3/20,81.9,70.2,69.1,7.5,28.9,0,4
Atlanta,9/4/20,82.4,69.8,67,8.8,29,0,4
Atlanta,9/5/20,78.6,61.4,58,8.8,29.1,0,4
Atlanta,9/6/20,75.8,57.9,54.4,8.4,29.1,0,4
Atlanta,9/7/20,75,57.2,55.1,7.6,28.9,0,4
Atlanta,9/8/20,75.6,61.1,62,7.9,28.9,0,4
Atlanta,9/9/20,76.6,65.6,68.9,10.8,29,0,4
Atlanta,9/10/20,78.5,70.6,77.2,9.4,29.1,0,4
Atlanta,9/11/20,81.3,70.9,71.8,7.6,29,0,4
Atlanta,9/12/20,78.7,71.8,80,8.7,28.9,0,3
Atlanta,9/13/20,77.7,69.7,77.1,8.9,29,0.02,3
Atlanta,9/14/20,79.3,70.3,74.5,8.5,29,0,3
Atlanta,9/15/20,72,65.8,80.9,16.1,29,0,3
Atlanta,9/16/20,66.1,61.2,84.5,16.9,28.9,0.19,3
Atlanta,9/17/20,70.4,66.9,89,14.8,28.7,3.89,3
Atlanta,9/18/20,73,65.1,77.4,8,28.9,0.1,3
Atlanta,9/19/20,68.1,57.4,68.6,12,29,0,3
Atlanta,9/20/20,62.9,48,59.4,15.5,29.2,0,3
Atlanta,9/21/20,61.7,45.6,57.5,14.8,29.2,0,3
Atlanta,9/22/20,61.3,49.6,66.7,6.8,29.1,0,3
Atlanta,9/23/20,68.2,54.2,62.5,4,29,0,3
Atlanta,9/24/20,66.3,62.4,87.3,8.5,28.9,0,3
Atlanta,9/25/20,71.9,66.8,84.2,6.7,28.9,0.99,3
Atlanta,9/26/20,72.1,64.7,78.7,1.9,28.9,0,3
Atlanta,9/27/20,72.8,67.6,84,6.3,28.9,0,3
Atlanta,9/28/20,73.8,66.4,79,6.8,28.8,0.01,3
Atlanta,9/29/20,60.7,56.6,86.5,10.5,28.8,0.07,3
Atlanta,9/30/20,61.3,49.4,67.4,6.8,28.9,0.27,3
Atlanta,10/1/20,66.3,52.7,63.7,7.7,28.9,0,3
Atlanta,10/2/20,59.8,41.6,54,9,29,0,3
Atlanta,10/3/20,60.1,44.8,59.3,6.5,29.1,0,3
Atlanta,10/4/20,62,48.6,63,5,29.1,0,3
Atlanta,10/5/20,65.1,53.2,68,5,29.1,0,3
Atlanta,10/6/20,68.3,57.4,70,5.1,29,0,3
Atlanta,10/7/20,71.3,61.1,71.7,4.7,29,0,3
Atlanta,10/8/20,71.3,57.4,63.8,4.2,29,0,3
Atlanta,10/9/20,69.4,63,80.2,9.3,29,0,3
Atlanta,10/10/20,71.3,68.8,91.6,9.7,28.8,0.64,3
Atlanta,10/11/20,72,68,87.2,8.5,28.7,4.04,3
Atlanta,10/12/20,72.7,67,83,6.3,28.8,0.05,3
Atlanta,10/13/20,70.1,60,72.6,10.4,28.9,0,3
Atlanta,10/14/20,67.6,53.9,62.8,7.3,29,0,3
Atlanta,10/15/20,69.9,62.3,77.9,6.1,28.9,0,3
Atlanta,10/16/20,61.3,48,63.2,11.5,29,0,3
Atlanta,10/17/20,56,37.8,51.6,9.5,29.2,0,3
Atlanta,10/18/20,59.4,48.5,68,8.9,29.2,0,3
Atlanta,10/19/20,63.5,53.9,72.3,7.1,29.1,0,3
Atlanta,10/20/20,67.8,57.4,70.8,7.3,29.1,0,3
Atlanta,10/21/20,70.2,62.5,77.5,8.6,29.1,0,3
Atlanta,10/22/20,70.5,63.4,79.2,8.4,29.1,0,3
Atlanta,10/23/20,71.3,63.4,77.7,6,29,0,3
Atlanta,10/24/20,69.4,65.2,86.9,6.5,28.9,0,3
Atlanta,10/25/20,69.3,64.3,84.6,4.5,28.9,2.48,3
Atlanta,10/26/20,67.1,64.2,90.6,6.8,29,0.02,3
Atlanta,10/27/20,68.3,64.4,87.5,6.1,29.1,0,3
Atlanta,10/28/20,72.5,69.1,89.3,7.2,28.9,0.11,3
Atlanta,10/29/20,73,64.3,75.8,18.8,28.6,0.89,3
Atlanta,10/30/20,54.4,42,64.2,14.8,29,0,3
Atlanta,10/31/20,55.6,42.6,62.5,11.3,29.2,0,3
